OTU_454_Spirochaetaceae(93.2)_Spirochaeta(67.8) 8
OTU_256_Alteromonadaceae(92.9)_Haliea(74.2) 8
OTU_2447_Desulfuromonadaceae(43.1)_Pelobacter(43.1) 8
OTU_4536_Halanaerobiaceae(34.5)_Halothermothrix(34.5) 8
OTU_4989_Veillonellaceae(28.7)_Megamonas(28.7) 8
OTU_2091_Flavobacteriaceae(91.5)_Psychroflexus(52.3) 8
OTU_1482_Acidaminococcaceae(27.6)_Acidaminococcus(27.6) 8
OTU_54_Thermolithobacteraceae(41.6)_Thermolithobacter(41.6) 8
OTU_346_Cryomorphaceae(45.2)_Owenweeksia(45.1) 8
OTU_1751_Halanaerobiaceae(41.9)_Halothermothrix(41.9) 8
OTU_314_Chromatiaceae(51.6)_Nitrosococcus(47.1) 8
OTU_1223_Desulfobacteraceae(81.2)_Desulfobacterium(61.9) 8
OTU_272_Desulfuromonadaceae(42.3)_Desulfuromonas(42.3) 8
OTU_1545_Spirochaetaceae(97.6)_Spirochaeta(93.2) 8
OTU_4314_Rhodobacteraceae(95.7)_Salipiger(64.2) 8
OTU_368_Cytophagaceae(41.0)_Hymenobacter(41.0) 8
OTU_2429_"Flammeovirgaceae"(41.0)_Cesiribacter(41.0) 8
OTU_220_Alteromonadaceae(97.4)_Haliea(95.4) 8
OTU_52_"Marinilabiaceae"(49.1)_Anaerophaga(46.5) 9
OTU_517_Desulfobacteraceae(91.5)_Desulfonema(54.9) 9
OTU_373_"Marinilabiaceae"(44.7)_Anaerophaga(44.7) 9
OTU_2780_Xanthomonadaceae(38.4)_Luteibacter(38.4) 9
OTU_223_Ignavibacteriaceae(34.5)_Ignavibacterium(34.5) 9
OTU_236_Rhodobacteraceae(95.4)_Donghicola(64.2) 9
OTU_365_Phycisphaeraceae(42.6)_Phycisphaera(42.6) 9
OTU_162_"Saprospiraceae"(43.6)_Lewinella(43.6) 9
OTU_1434_Rhodobacteraceae(81.2)_Salipiger(51.2) 9
OTU_590_Desulfobacteraceae(91.9)_Desulfococcus(56.3) 9
OTU_359_Rhodobacteraceae(99.3)_Roseovarius(93.8) 9
OTU_577_Rhodobacteraceae(91.9)_Rubrimonas(60.6) 9
OTU_578_Rhodobacteraceae(85.3)_Rubribacterium(57.5) 9
OTU_489_Cryomorphaceae(45.2)_Owenweeksia(44.9) 9
OTU_6_Phycisphaeraceae(34.5)_Phycisphaera(34.5) 9
OTU_1314_Rhodobacteraceae(91.1)_Salipiger(54.0) 9
OTU_332_Ignavibacteriaceae(74.2)_Ignavibacterium(57.5) 9
